Day,Combined Graduate Level Examination: (India),NDA Exam: (India),REET: (India),CSIR UGC NET: (India),UGC NET: (India)
2022-04-07,14.048762838937911,10.47551864558951,0.0,0.0,4.863528784562072
2022-04-08,14.048762838937911,8.570878891845961,3.58948534595629,0.0,3.890823027649658
2022-04-09,12.133022451810014,12.697598358290314,0.0,0.0,5.836234541474487
2022-04-10,15.645213161544492,10.158078686632251,3.2631684963239,0.0,5.18776403686621
2022-04-11,31.929006452131613,8.88831885080322,2.61053479705912,0.0,5.836234541474487
2022-04-12,24.585334968141343,6.031359220187899,5.22106959411824,0.0,5.836234541474487
2022-04-13,15.325923097023175,6.031359220187899,4.24211904522107,0.0,5.836234541474487
2022-04-14,15.006633032501858,5.3964793022733835,3.58948534595629,0.0,3.890823027649658
2022-04-15,14.687342967980543,3.4918395485298364,3.2631684963239,0.0,5.511999289170348
2022-04-16,13.729472774416594,5.079039343316126,4.56843589485346,0.0,6.160469793778624
2022-04-17,16.922373419629757,3.4918395485298364,6.5263369926478,0.0,5.18776403686621
2022-04-18,16.60308335510844,5.079039343316126,6.20002014301541,0.0,4.863528784562072
2022-04-19,13.729472774416594,2.8569596306153207,4.56843589485346,0.0,4.5392935322579335
2022-04-20,12.771602580852646,4.126719466444352,3.9158021955886797,0.0,5.836234541474487
2022-04-21,10.536572129203433,3.809279507487094,3.58948534595629,0.0,5.511999289170348
2022-04-22,9.578701935639485,4.126719466444352,3.58948534595629,0.0,5.836234541474487
2022-04-23,7.024381419468956,4.126719466444352,4.89475274448585,0.0,4.5392935322579335
2022-04-24,8.620831742075536,3.4918395485298364,4.56843589485346,0.0,4.863528784562072
2022-04-25,9.8979920001608,3.4918395485298364,4.56843589485346,0.0,4.215058279953796
2022-04-26,7.982251613032903,4.126719466444352,6.85265384228019,0.0,5.836234541474487
2022-04-27,11.813732387288697,4.44415942540161,4.89475274448585,0.0,5.18776403686621
2022-04-28,8.30154167755422,5.079039343316126,5.22106959411824,0.0,4.863528784562072
2022-04-29,9.259411871118168,3.809279507487094,4.24211904522107,0.0,4.5392935322579335
2022-04-30,7.3436714839902715,4.126719466444352,5.5473864437506295,0.0,5.511999289170348
2022-05-01,6.385801290426323,4.126719466444352,3.9158021955886797,0.0,8.105881307603454
2022-05-02,12.452312516331329,5.079039343316126,4.24211904522107,0.0,7.457410802995177
2022-05-03,9.8979920001608,4.44415942540161,4.56843589485346,0.0,7.781646055299316
2022-05-04,7.024381419468956,5.079039343316126,3.9158021955886797,0.0,6.808940298386901
2022-05-05,7.662961548511587,5.079039343316126,3.58948534595629,0.0,6.808940298386901
2022-05-06,5.74722116138369,4.126719466444352,4.56843589485346,0.0,6.484705046082762
2022-05-07,5.74722116138369,5.3964793022733835,4.24211904522107,2.0905209222886425,6.484705046082762
2022-05-08,6.066511225905007,5.079039343316126,4.24211904522107,0.0,6.160469793778624
2022-05-09,6.385801290426323,6.983679097059673,4.56843589485346,0.0,6.484705046082762
2022-05-10,8.30154167755422,6.983679097059673,5.22106959411824,1.6724167378309138,8.430116559907592
2022-05-11,6.385801290426323,6.983679097059673,4.89475274448585,0.0,8.430116559907592
2022-05-12,16.922373419629757,12.062718440375798,18.92637727867862,3.3448334756618276,17.508703624423458
2022-05-13,17.241663484151072,11.745278481418541,21.53691207573774,3.3448334756618276,15.563292110598631
2022-05-14,18.19953367771502,12.380158399333055,17.94742672978145,3.3448334756618276,16.535997867511046
2022-05-15,15.964503226065807,11.745278481418541,17.29479303051667,3.3448334756618276,16.211762615206908
2022-05-16,16.283793290587123,12.062718440375798,18.60006042904623,3.3448334756618276,19.12987988594415
2022-05-17,15.325923097023175,13.015038317247573,19.5790109779434,2.926729291204099,19.454115138248287
2022-05-18,15.964503226065807,20.63359733222176,20.23164467720818,2.926729291204099,20.426820895160702
2022-05-19,16.922373419629757,22.538237085965307,20.88427837647296,3.3448334756618276,23.344938165897947
2022-05-20,16.283793290587123,19.998717414307244,21.86322892537013,3.3448334756618276,26.587290688939326
2022-05-21,15.325923097023175,20.316157373264502,19.5790109779434,2.926729291204099,19.12987988594415
2022-05-22,14.687342967980543,19.681277455349985,18.27374357941384,3.7629376601195563,16.211762615206908
2022-05-23,16.283793290587123,19.998717414307244,18.60006042904623,2.926729291204099,17.832938876727596
2022-05-24,16.60308335510844,19.36383749639273,19.5790109779434,3.3448334756618276,17.508703624423458
2022-05-25,15.645213161544492,18.411517619520957,21.53691207573774,2.926729291204099,16.860233119815184
2022-05-26,15.964503226065807,19.36383749639273,23.16849632389969,3.3448334756618276,17.508703624423458
2022-05-27,15.006633032501858,18.728957578478212,20.557961526840568,2.926729291204099,15.563292110598631
2022-05-28,15.645213161544492,19.998717414307244,19.90532782757579,2.5086251067463707,15.239056858294493
2022-05-29,15.325923097023175,14.919678070991118,15.98952563198711,2.5086251067463707,15.239056858294493
2022-05-30,15.006633032501858,14.919678070991118,17.29479303051667,2.5086251067463707,16.211762615206908
2022-05-31,15.325923097023175,15.554557988905636,17.62110988014906,2.926729291204099,15.239056858294493
2022-06-01,15.006633032501858,14.919678070991118,19.90532782757579,3.3448334756618276,14.590586353686216
2022-06-02,15.325923097023175,16.824317824734667,22.189545775002518,3.3448334756618276,15.563292110598631
2022-06-03,14.048762838937911,17.141757783691922,19.90532782757579,3.3448334756618276,14.914821605990355
2022-06-04,21.073144258406867,16.50687786577741,21.86322892537013,2.926729291204099,14.266351101382078
2022-06-05,20.434564129364233,18.0940776605637,19.5790109779434,2.5086251067463707,13.617880596773801
2022-06-06,20.753854193885548,23.173117003879824,20.23164467720818,3.3448334756618276,13.94211584907794
2022-06-07,20.115274064842918,24.125436880751597,21.21059522610535,3.7629376601195563,15.887527362902768
2022-06-08,19.476693935800284,19.36383749639273,20.23164467720818,3.3448334756618276,15.563292110598631
2022-06-09,19.7959840003216,17.45919774264918,20.23164467720818,3.3448334756618276,14.590586353686216
2022-06-10,17.880243613193706,17.45919774264918,18.60006042904623,2.926729291204099,13.617880596773801
2022-06-11,20.115274064842918,16.18943790682015,19.90532782757579,2.926729291204099,12.969410092165525
2022-06-12,20.753854193885548,16.50687786577741,18.27374357941384,2.5086251067463707,11.996704335253112
2022-06-13,20.115274064842918,15.554557988905636,19.90532782757579,2.926729291204099,14.266351101382078
2022-06-14,18.518823742236336,17.141757783691922,19.90532782757579,3.3448334756618276,14.266351101382078
2022-06-15,21.073144258406867,17.141757783691922,21.53691207573774,3.7629376601195563,14.590586353686216
2022-06-16,20.434564129364233,16.50687786577741,20.23164467720818,3.3448334756618276,15.563292110598631
2022-06-17,19.7959840003216,15.554557988905636,19.90532782757579,2.926729291204099,14.914821605990355
2022-06-18,19.15740387127897,13.967358194119345,20.557961526840568,3.3448334756618276,13.617880596773801
2022-06-19,17.241663484151072,15.237118029948377,19.5790109779434,3.3448334756618276,12.320939587557248
2022-06-20,22.669594581013445,14.919678070991118,22.51586262463491,3.7629376601195563,14.590586353686216
2022-06-21,22.031014451970815,15.237118029948377,22.189545775002518,2.926729291204099,14.266351101382078
2022-06-22,22.669594581013445,14.919678070991118,23.49481317353208,3.3448334756618276,13.94211584907794
2022-06-23,19.7959840003216,15.871997947862893,23.16849632389969,3.3448334756618276,14.590586353686216
2022-06-24,21.39243432292818,14.602238112033861,23.821130023164468,2.926729291204099,13.617880596773801
2022-06-25,20.434564129364233,15.554557988905636,23.821130023164468,4.181041844577285,15.563292110598631
2022-06-26,18.518823742236336,14.919678070991118,21.86322892537013,3.3448334756618276,20.102585642856564
2022-06-27,22.669594581013445,15.871997947862893,24.47376372242925,4.181041844577285,21.07529139976898
2022-06-28,21.073144258406867,14.602238112033861,23.16849632389969,3.7629376601195563,20.75105614746484
2022-06-29,21.073144258406867,14.602238112033861,9.46318863933931,2.926729291204099,20.75105614746484
2022-06-30,20.115274064842918,13.967358194119345,9.46318863933931,3.3448334756618276,22.372232408985532
2022-07-01,72.6223263990624,49.25477253122305,47.10296245046859,7.864926097745172,75.42659250708364
2022-07-02,21.517726340462936,13.825901061395943,23.107113654946854,1.7477613550544826,22.285129604365622
2022-07-03,19.72458247875769,12.09766342872145,28.43952449839613,1.7477613550544826,23.999370343162976
2022-07-04,30.48344564898916,13.825901061395943,26.66205421724637,3.495522710108965,25.713611081960334
2022-07-05,32.27658951069441,13.825901061395943,23.107113654946854,3.495522710108965,18.85664812677091
2022-07-06,30.48344564898916,13.825901061395943,24.88458393609661,1.7477613550544826,18.85664812677091
2022-07-07,30.48344564898916,13.825901061395943,24.88458393609661,1.7477613550544826,20.570888865568264
2022-07-08,26.897157925578668,13.825901061395943,23.107113654946854,1.7477613550544826,17.142407387973556
2022-07-09,28.690301787283914,12.09766342872145,21.329643373797097,1.7477613550544826,17.142407387973556
2022-07-10,21.517726340462936,12.09766342872145,23.107113654946854,1.7477613550544826,15.4281666491762
2022-07-11,28.690301787283914,13.825901061395943,26.66205421724637,3.495522710108965,17.142407387973556
2022-07-12,34.06973337239965,12.09766342872145,30.216994779545885,5.243284065163448,17.142407387973556
2022-07-13,30.48344564898916,13.825901061395943,35.54940562299516,5.243284065163448,15.4281666491762
2022-07-14,30.48344564898916,12.09766342872145,58.65651927794202,3.495522710108965,15.4281666491762
2022-07-15,28.690301787283914,10.369425796046958,44.43675702874395,3.495522710108965,15.4281666491762
2022-07-16,28.690301787283914,10.369425796046958,39.10434618529467,3.495522710108965,13.713925910378844
2022-07-17,26.897157925578668,10.369425796046958,37.32687590414492,3.495522710108965,13.713925910378844
2022-07-18,30.48344564898916,10.369425796046958,49.76916787219322,3.495522710108965,13.713925910378844
2022-07-19,32.27658951069441,10.369425796046958,58.65651927794202,3.495522710108965,13.713925910378844
2022-07-20,32.27658951069441,10.369425796046958,65.76640040254105,3.495522710108965,15.4281666491762
2022-07-21,30.48344564898916,10.369425796046958,51.54663815334298,3.495522710108965,13.713925910378844
2022-07-22,32.27658951069441,10.369425796046958,65.76640040254105,3.495522710108965,13.713925910378844
2022-07-23,28.690301787283914,10.369425796046958,120.86797911818354,3.495522710108965,13.713925910378844
2022-07-24,25.104014063873425,10.369425796046958,94.20592490093718,3.495522710108965,11.999685171581488
2022-07-25,28.690301787283914,10.369425796046958,88.8735140574879,3.495522710108965,13.713925910378844
2022-07-26,28.690301787283914,10.369425796046958,177.7470281149758,3.495522710108965,13.713925910378844
2022-07-27,32.27658951069441,12.09766342872145,71.09881124599032,3.495522710108965,15.4281666491762
2022-07-28,32.27658951069441,10.369425796046958,40.881816466444434,3.495522710108965,13.713925910378844
2022-07-29,32.27658951069441,10.369425796046958,35.54940562299516,3.495522710108965,13.713925910378844
2022-07-30,30.48344564898916,10.369425796046958,26.66205421724637,3.495522710108965,13.713925910378844
2022-07-31,28.690301787283914,10.369425796046958,21.329643373797097,3.495522710108965,13.713925910378844
2022-08-01,34.06973337239965,10.369425796046958,21.329643373797097,3.495522710108965,18.85664812677091
2022-08-02,34.06973337239965,13.825901061395943,19.552173092647337,3.495522710108965,18.85664812677091
2022-08-03,30.48344564898916,13.825901061395943,17.77470281149758,3.495522710108965,18.85664812677091
2022-08-04,32.27658951069441,13.825901061395943,15.997232530347823,3.495522710108965,22.285129604365622
2022-08-05,30.48344564898916,13.825901061395943,15.997232530347823,3.495522710108965,22.285129604365622
2022-08-06,30.48344564898916,10.369425796046958,12.442291968048306,3.495522710108965,22.285129604365622
2022-08-07,25.104014063873425,10.369425796046958,10.664821686898549,3.495522710108965,22.285129604365622
2022-08-08,32.27658951069441,10.369425796046958,12.442291968048306,5.243284065163448,29.142092559555042
2022-08-09,28.690301787283914,12.09766342872145,12.442291968048306,5.243284065163448,15.4281666491762
2022-08-10,26.897157925578668,12.09766342872145,19.552173092647337,5.243284065163448,11.999685171581488
2022-08-11,23.310870202168182,10.369425796046958,14.219762249198064,3.495522710108965,8.571203693986778
2022-08-12,23.310870202168182,10.369425796046958,14.219762249198064,3.495522710108965,10.285444432784132
2022-08-13,28.690301787283914,13.825901061395943,14.219762249198064,3.495522710108965,10.285444432784132
2022-08-14,28.690301787283914,13.825901061395943,12.442291968048306,3.495522710108965,8.571203693986778
2022-08-15,26.897157925578668,13.825901061395943,12.442291968048306,3.495522710108965,8.571203693986778
2022-08-16,34.06973337239965,17.282376326744927,17.77470281149758,3.495522710108965,10.285444432784132
2022-08-17,34.06973337239965,17.282376326744927,14.219762249198064,5.243284065163448,10.285444432784132
2022-08-18,35.86287723410489,15.554138694070435,23.107113654946854,3.495522710108965,10.285444432784132
2022-08-19,34.06973337239965,15.554138694070435,28.43952449839613,3.495522710108965,8.571203693986778
2022-08-20,34.06973337239965,17.282376326744927,19.552173092647337,3.495522710108965,10.285444432784132
2022-08-21,28.690301787283914,17.282376326744927,15.997232530347823,3.495522710108965,10.285444432784132
2022-08-22,34.06973337239965,19.01061395941942,15.997232530347823,5.243284065163448,10.285444432784132
2022-08-23,32.27658951069441,19.01061395941942,15.997232530347823,3.495522710108965,11.999685171581488
2022-08-24,34.06973337239965,19.01061395941942,12.442291968048306,5.243284065163448,11.999685171581488
2022-08-25,37.65602109581014,19.01061395941942,14.219762249198064,5.243284065163448,11.999685171581488
2022-08-26,35.86287723410489,19.01061395941942,12.442291968048306,5.243284065163448,10.285444432784132
2022-08-27,32.27658951069441,17.282376326744927,10.664821686898549,3.495522710108965,10.285444432784132
2022-08-28,26.897157925578668,17.282376326744927,10.664821686898549,3.495522710108965,8.571203693986778
2022-08-29,32.27658951069441,19.01061395941942,10.664821686898549,3.495522710108965,11.999685171581488
2022-08-30,30.48344564898916,19.01061395941942,12.442291968048306,5.243284065163448,10.285444432784132
2022-08-31,26.897157925578668,17.282376326744927,10.664821686898549,3.495522710108965,10.285444432784132
2022-09-01,28.690301787283914,22.467089224768408,10.664821686898549,5.243284065163448,11.999685171581488
2022-09-02,28.690301787283914,27.651802122791885,12.442291968048306,6.99104542021793,11.999685171581488
2022-09-03,30.48344564898916,34.564752653489855,14.219762249198064,5.243284065163448,11.999685171581488
2022-09-04,23.310870202168182,31.10827738814087,12.442291968048306,5.243284065163448,11.999685171581488
2022-09-05,26.897157925578668,24.1953268574429,12.442291968048306,5.243284065163448,11.999685171581488
2022-09-06,28.690301787283914,13.825901061395943,12.442291968048306,5.243284065163448,13.713925910378844
2022-09-07,26.897157925578668,13.825901061395943,12.442291968048306,5.243284065163448,15.4281666491762
2022-09-08,28.690301787283914,17.282376326744927,12.442291968048306,5.243284065163448,15.4281666491762
2022-09-09,28.690301787283914,10.369425796046958,10.664821686898549,5.243284065163448,13.713925910378844
2022-09-10,39.44916495751538,10.369425796046958,10.664821686898549,6.99104542021793,15.4281666491762
2022-09-11,35.86287723410489,10.369425796046958,10.664821686898549,6.99104542021793,18.85664812677091
2022-09-12,41.242308819220625,10.369425796046958,14.219762249198064,6.99104542021793,20.570888865568264
2022-09-13,37.65602109581014,10.369425796046958,15.997232530347823,6.99104542021793,27.427851820757688
2022-09-14,35.86287723410489,8.641188163372464,14.219762249198064,6.99104542021793,22.285129604365622
2022-09-15,35.86287723410489,8.641188163372464,12.442291968048306,6.99104542021793,18.85664812677091
2022-09-16,30.48344564898916,10.369425796046958,12.442291968048306,10.486568130326896,23.999370343162976
2022-09-17,55.58745971286258,8.641188163372464,12.442291968048306,8.738806775272414,20.570888865568264
2022-09-18,93.24348080867273,8.641188163372464,10.664821686898549,6.99104542021793,15.4281666491762
2022-09-19,86.07090536185174,17.282376326744927,14.219762249198064,5.243284065163448,17.142407387973556
2022-09-20,73.51889832991503,17.282376326744927,17.77470281149758,5.243284065163448,17.142407387973556
2022-09-21,69.93261060650454,12.09766342872145,14.219762249198064,3.495522710108965,17.142407387973556
2022-09-22,66.34632288309405,10.369425796046958,10.664821686898549,3.495522710108965,17.142407387973556
2022-09-23,57.38060357456783,8.641188163372464,12.442291968048306,3.495522710108965,17.142407387973556
2022-09-24,53.794315851157336,8.641188163372464,10.664821686898549,3.495522710108965,15.4281666491762
2022-09-25,48.414884266041604,8.641188163372464,10.664821686898549,3.495522710108965,15.4281666491762
2022-09-26,55.58745971286258,6.912950530697971,10.664821686898549,3.495522710108965,18.85664812677091
2022-09-27,57.38060357456783,6.912950530697971,12.442291968048306,3.495522710108965,20.570888865568264
2022-09-28,53.794315851157336,6.912950530697971,14.219762249198064,3.495522710108965,22.285129604365622
2022-09-29,52.0011719894521,6.912950530697971,40.881816466444434,3.495522710108965,20.570888865568264
2022-09-30,55.58745971286258,6.912950530697971,30.216994779545885,3.495522710108965,17.142407387973556
2022-10-01,62.76003515968356,6.912950530697971,17.77470281149758,5.243284065163448,13.713925910378844
2022-10-02,53.794315851157336,6.912950530697971,12.442291968048306,3.495522710108965,11.999685171581488
2022-10-03,53.794315851157336,5.184712898023479,10.664821686898549,3.495522710108965,13.713925910378844
2022-10-04,46.621740404336364,6.912950530697971,10.664821686898549,3.495522710108965,13.713925910378844
2022-10-05,52.0011719894521,6.912950530697971,10.664821686898549,1.7477613550544826,13.713925910378844
2022-10-06,68.1394667447993,6.912950530697971,10.664821686898549,3.495522710108965,17.142407387973556
2022-10-07,75.31204219162028,6.912950530697971,10.664821686898549,1.7477613550544826,18.85664812677091
2022-10-08,82.48461763844125,6.912950530697971,10.664821686898549,3.495522710108965,17.142407387973556
2022-10-09,60.96689129797832,6.912950530697971,8.88735140574879,1.7477613550544826,17.142407387973556
2022-10-10,69.93261060650454,6.912950530697971,8.88735140574879,1.7477613550544826,22.285129604365622
2022-10-11,73.51889832991503,6.912950530697971,8.88735140574879,3.495522710108965,22.285129604365622
2022-10-12,71.72575446820979,6.912950530697971,8.88735140574879,3.495522710108965,18.85664812677091
2022-10-13,69.93261060650454,5.184712898023479,7.109881124599032,3.495522710108965,15.4281666491762
2022-10-14,53.794315851157336,6.912950530697971,8.88735140574879,3.495522710108965,13.713925910378844
2022-10-15,53.794315851157336,6.912950530697971,8.88735140574879,3.495522710108965,10.285444432784132
2022-10-16,52.0011719894521,6.912950530697971,8.88735140574879,3.495522710108965,10.285444432784132
2022-10-17,64.55317902138881,5.184712898023479,10.664821686898549,3.495522710108965,10.285444432784132
2022-10-18,60.96689129797832,5.184712898023479,14.219762249198064,3.495522710108965,10.285444432784132
2022-10-19,57.38060357456783,5.184712898023479,10.664821686898549,3.495522710108965,15.4281666491762
2022-10-20,44.82859654263112,5.184712898023479,8.88735140574879,3.495522710108965,13.713925910378844
2022-10-21,43.03545268092587,3.4564752653489856,8.88735140574879,1.7477613550544826,11.999685171581488
2022-10-22,37.65602109581014,3.4564752653489856,7.109881124599032,1.7477613550544826,18.85664812677091
2022-10-23,30.48344564898916,3.4564752653489856,5.332410843449274,1.7477613550544826,11.999685171581488
2022-10-24,25.104014063873425,3.4564752653489856,3.554940562299516,1.7477613550544826,6.856962955189422
2022-10-25,32.27658951069441,3.4564752653489856,5.332410843449274,1.7477613550544826,8.571203693986778
2022-10-26,46.621740404336364,5.184712898023479,7.109881124599032,1.7477613550544826,10.285444432784132
2022-10-27,46.621740404336364,5.184712898023479,7.109881124599032,1.7477613550544826,10.285444432784132
2022-10-28,55.58745971286258,5.184712898023479,8.88735140574879,5.243284065163448,11.999685171581488
2022-10-29,46.621740404336364,5.184712898023479,8.88735140574879,6.99104542021793,11.999685171581488
2022-10-30,37.65602109581014,5.184712898023479,7.109881124599032,3.495522710108965,10.285444432784132
2022-10-31,69.93261060650454,5.184712898023479,8.88735140574879,3.495522710108965,11.999685171581488
2022-11-01,77.10518605332553,5.184712898023479,8.88735140574879,3.495522710108965,15.4281666491762
2022-11-02,62.76003515968356,3.4564752653489856,10.664821686898549,3.495522710108965,18.85664812677091
2022-11-03,66.34632288309405,5.184712898023479,10.664821686898549,3.495522710108965,18.85664812677091
2022-11-04,57.38060357456783,5.184712898023479,8.88735140574879,3.495522710108965,13.713925910378844
2022-11-05,57.38060357456783,5.184712898023479,8.88735140574879,3.495522710108965,41.14177773113653
2022-11-06,50.20802812774685,3.4564752653489856,7.109881124599032,3.495522710108965,22.285129604365622
2022-11-07,64.55317902138881,5.184712898023479,8.88735140574879,3.495522710108965,17.142407387973556
2022-11-08,64.55317902138881,5.184712898023479,8.88735140574879,3.495522710108965,11.999685171581488
2022-11-09,66.34632288309405,3.4564752653489856,8.88735140574879,3.495522710108965,13.713925910378844
2022-11-10,57.38060357456783,5.184712898023479,8.88735140574879,3.495522710108965,11.999685171581488
2022-11-11,66.34632288309405,3.4564752653489856,8.88735140574879,3.495522710108965,11.999685171581488
2022-11-12,68.1394667447993,3.4564752653489856,8.88735140574879,1.7477613550544826,10.285444432784132
2022-11-13,59.173747436273075,3.4564752653489856,7.109881124599032,1.7477613550544826,8.571203693986778
2022-11-14,71.72575446820979,3.4564752653489856,10.664821686898549,3.495522710108965,8.571203693986778
2022-11-15,68.1394667447993,3.4564752653489856,10.664821686898549,3.495522710108965,10.285444432784132
2022-11-16,66.34632288309405,5.184712898023479,10.664821686898549,3.495522710108965,10.285444432784132
2022-11-17,73.51889832991503,3.4564752653489856,12.442291968048306,5.243284065163448,10.285444432784132
2022-11-18,68.1394667447993,5.184712898023479,10.664821686898549,3.495522710108965,10.285444432784132
2022-11-19,66.34632288309405,5.184712898023479,10.664821686898549,3.495522710108965,10.285444432784132
2022-11-20,62.76003515968356,3.4564752653489856,8.88735140574879,1.7477613550544826,6.856962955189422
2022-11-21,78.89832991503076,3.4564752653489856,10.664821686898549,3.495522710108965,8.571203693986778
2022-11-22,80.691473776736,3.4564752653489856,10.664821686898549,3.495522710108965,10.285444432784132
2022-11-23,78.89832991503076,3.4564752653489856,10.664821686898549,1.7477613550544826,8.571203693986778
2022-11-24,80.691473776736,3.4564752653489856,10.664821686898549,3.495522710108965,8.571203693986778
2022-11-25,68.1394667447993,3.4564752653489856,8.88735140574879,1.7477613550544826,8.571203693986778
2022-11-26,66.34632288309405,3.4564752653489856,7.109881124599032,1.7477613550544826,8.571203693986778
2022-11-27,62.76003515968356,5.184712898023479,7.109881124599032,1.7477613550544826,6.856962955189422
2022-11-28,71.72575446820979,5.184712898023479,7.109881124599032,1.7477613550544826,8.571203693986778
2022-11-29,80.691473776736,5.184712898023479,8.88735140574879,1.7477613550544826,8.571203693986778
2022-11-30,84.2777615001465,5.184712898023479,12.442291968048306,1.7477613550544826,8.571203693986778
2022-12-01,164.9692352768825,3.4564752653489856,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-02,127.31321418107237,5.184712898023479,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-03,96.82976853208321,5.184712898023479,7.109881124599032,1.7477613550544826,6.856962955189422
2022-12-04,80.691473776736,5.184712898023479,8.88735140574879,1.7477613550544826,6.856962955189422
2022-12-05,105.79548784060944,5.184712898023479,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-06,100.4160562554937,5.184712898023479,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-07,93.24348080867273,5.184712898023479,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-08,84.2777615001465,5.184712898023479,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-09,75.31204219162028,5.184712898023479,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-10,66.34632288309405,5.184712898023479,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-11,71.72575446820979,5.184712898023479,10.664821686898549,1.7477613550544826,6.856962955189422
2022-12-12,82.48461763844125,5.184712898023479,10.664821686898549,1.7477613550544826,10.285444432784132
2022-12-13,78.89832991503076,5.184712898023479,12.442291968048306,1.7477613550544826,10.285444432784132
2022-12-14,66.34632288309405,5.184712898023479,17.77470281149758,1.7477613550544826,10.285444432784132
2022-12-15,66.34632288309405,5.184712898023479,14.219762249198064,1.7477613550544826,10.285444432784132
2022-12-16,68.1394667447993,5.184712898023479,12.442291968048306,1.7477613550544826,8.571203693986778
2022-12-17,114.76120714913566,5.184712898023479,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-18,82.48461763844125,5.184712898023479,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-19,75.31204219162028,6.912950530697971,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-20,66.34632288309405,6.912950530697971,8.88735140574879,1.7477613550544826,8.571203693986778
2022-12-21,52.0011719894521,15.554138694070435,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-22,50.20802812774685,13.825901061395943,10.664821686898549,1.7477613550544826,8.571203693986778
2022-12-23,71.72575446820979,15.554138694070435,12.442291968048306,1.7477613550544826,6.856962955189422
2022-12-24,52.0011719894521,12.09766342872145,10.664821686898549,1.7477613550544826,6.856962955189422
2022-12-25,37.65602109581014,12.09766342872145,10.664821686898549,1.7477613550544826,6.856962955189422
2022-12-26,55.58745971286258,13.825901061395943,12.442291968048306,1.7477613550544826,8.571203693986778
2022-12-27,52.0011719894521,13.825901061395943,12.442291968048306,1.7477613550544826,8.571203693986778
2022-12-28,34.64414090582315,9.986312619764577,9.676469592879624,1.5289177323916778,6.95291300877893
2022-12-29,48.84255930984903,13.665480427046264,12.901959457172833,2.038556976522237,17.114862790840444
2022-12-30,49.9784327821711,10.51190802080482,10.75163288097736,3.0578354647833557,24.60261526183314
2022-12-31,42.02731847591661,12.614289624965782,11.826796169075095,2.038556976522237,16.045183866412916
2023-01-01,32.940330697340045,9.460717218724337,9.676469592879624,2.038556976522237,13.90582601755786
2023-01-02,44.29906542056075,13.665480427046264,17.202612609563776,3.0578354647833557,19.2542206396955
2023-01-03,45.43493889288282,13.665480427046264,17.202612609563776,3.0578354647833557,21.393578488550556
2023-01-04,49.9784327821711,13.665480427046264,17.202612609563776,2.038556976522237,20.32389956412303
2023-01-05,38.6196980589504,12.614289624965782,15.052286033368304,2.038556976522237,18.184541715267972
2023-01-06,42.02731847591661,13.665480427046264,13.977122745270568,2.038556976522237,18.184541715267972
2023-01-07,39.755571531272466,13.665480427046264,11.826796169075095,2.038556976522237,18.184541715267972
2023-01-08,43.163191948238676,14.716671229126746,12.901959457172833,2.038556976522237,16.045183866412916
2023-01-09,44.29906542056075,16.81905283328771,16.127449321466038,2.038556976522237,19.2542206396955
2023-01-10,43.163191948238676,16.81905283328771,15.052286033368304,3.0578354647833557,20.32389956412303
2023-01-11,40.89144500359454,14.716671229126746,16.127449321466038,3.0578354647833557,20.32389956412303
2023-01-12,40.89144500359454,11.563098822885301,16.127449321466038,2.038556976522237,20.32389956412303
2023-01-13,35.21207764198419,8.409526416643855,13.977122745270568,2.038556976522237,19.2542206396955
2023-01-14,29.532710280373834,6.307144812482891,10.75163288097736,2.038556976522237,18.184541715267972
2023-01-15,32.940330697340045,7.358335614563373,12.901959457172833,2.038556976522237,17.114862790840444
2023-01-16,42.02731847591661,8.409526416643855,15.052286033368304,2.038556976522237,24.60261526183314
2023-01-17,35.21207764198419,7.358335614563373,17.202612609563776,3.0578354647833557,26.741973110688193
2023-01-18,35.21207764198419,7.358335614563373,18.277775897661513,2.038556976522237,20.32389956412303
2023-01-19,39.755571531272466,7.358335614563373,18.277775897661513,2.038556976522237,19.2542206396955
2023-01-20,42.02731847591661,7.358335614563373,19.352939185759247,2.038556976522237,18.184541715267972
2023-01-21,40.89144500359454,6.307144812482891,18.277775897661513,2.038556976522237,18.184541715267972
2023-01-22,39.755571531272466,5.25595401040241,16.127449321466038,2.038556976522237,17.114862790840444
2023-01-23,39.755571531272466,6.307144812482891,16.127449321466038,2.038556976522237,19.2542206396955
2023-01-24,35.21207764198419,6.307144812482891,16.127449321466038,2.038556976522237,17.114862790840444
2023-01-25,34.07620416966211,5.25595401040241,13.977122745270568,2.038556976522237,13.90582601755786
2023-01-26,28.396836808051763,4.2047632083219275,11.826796169075095,2.038556976522237,11.766468168702806
2023-01-27,34.07620416966211,6.307144812482891,15.052286033368304,2.038556976522237,13.90582601755786
